gene_id	KNI1766A283	KNI1766A273	KNI1766A278	KNI1766A288	KNI1766A269	KNI1766A274	KNI1766A280	KNI1766A284	KNI1766A271	KNI1766A276	KNI1766A282	KNI1766A286	KNI1766A279	KNI1766A270	KNI1766A275	KNI1766A285	KNI1766A272	KNI1766A277
gene_id	CD45RA+Cyt-	CD45RA+Cyt-	CD45RA+Cyt-	CD45RA+Cyt-	CSF+	CSF+	CSF+	CSF+	IFN+	IFN+	IFN+	IFN+	IFN+	IL17A+	IL17A+	IL17A+	IL17A+GMCSF+IFN-	IL17A+GMCSF+IFN-
ENSG00000168438	14.5834	8.48146	7.7059	17.4237	6.25637	5.4116	11.288	8.87931	8.68613	7.35985	9.60355	8.48303	6.9004	8.81778	6.98045	10.0105	7.03052	6.04799
ENSG00000168439	105.271	112.144	96.6958	112.339	102.822	96.3438	106.008	94.3536	110.586	94.4381	94.6867	81.3401	111.488	111.087	86.0702	83.6363	103.809	82.4484
ENSG00000168476	3.94077	1.97044	2.23205	2.84296	1.6321	1.1514	3.01208	1.65941	1.32237	1.47997	3.69575	2.81152	1.7251	1.412	1.31707	0.96876	1.64875	0.711529
ENSG00000168477	10.7179	8.6528	5.95214	9.03555	2.23053	1.89982	7.1354	5.06557	3.7856	2.35995	7.52638	5.52609	2.33912	2.56465	2.1073	4.52088	0.777712	1.06729
ENSG00000168487	1.40562	1.05661	0.717446	0.928888	3.373	2.01496	3.91862	4.07575	2.15209	1.23998	6.33943	4.26575	2.28064	2.39175	1.25121	1.77606	5.44398	2.31247
ENSG00000168488	379.393	315.956	394.755	415.016	226.834	314.679	333.989	334.794	236.989	267.235	367.309	329.723	326.716	242.028	276.715	272.544	230.514	270.025
ENSG00000168495	102.535	91.5255	94.9951	76.3096	58.9731	60.6503	80.5072	54.5568	56.0579	57.0389	75.3447	57.1514	68.2145	60.4854	62.363	58.1256	61.0348	58.1675
ENSG00000168496	20.3816	7.11072	6.88217	14.8904	4.9507	4.80712	12.7209	7.9186	5.75618	4.8799	10.5477	9.21015	5.26301	5.35983	3.9512	7.58862	4.54184	3.20188
ENSG00000168502	0.225904	0.314128	0.983167	0.197037	0.244815	0.604488	0.146217	0.407575	0.259287	0.199996	0.188834	0.533219	0.380107	0.115265	0.263413	0.64584	0.0933254	0.177882
ENSG00000168517	0.527109	0.314128	0.239149	0.619259	0.272016	0.575702	0.643356	0.407575	0.492646	0.359993	0.620454	0.775591	0.497062	0.461061	0.39512	0.48438	0.373302	0.0889411
ENSG00000168522	43.3736	45.6057	42.8873	36.5081	28.9425	25.1582	32.0216	21.6597	32.2294	32.6394	33.6124	27.1942	28.2156	35.0982	24.4316	31.3232	25.7578	21.6127
ENSG00000168538	7.02812	3.19839	3.6138	7.34666	3.2642	3.33907	4.9129	3.63906	4.12267	4.31991	4.80178	5.62304	4.32737	3.80375	3.62193	5.81256	2.67533	3.4687
ENSG00000168556	3.16266	0.856713	0.823734	1.88592	2.14893	2.36038	3.91862	4.68711	2.15209	1.83996	4.18132	3.92643	2.19292	1.87306	1.64633	2.26044	2.70644	3.29082
ENSG00000168564	19.7792	5.73998	4.2781	22.3215	4.18905	3.25272	11.171	9.89824	4.56346	4.07992	7.98498	10.9068	3.94726	7.49223	3.49022	10.4949	4.57295	4.44705
ENSG00000168566	11.1697	6.22545	9.88481	8.02222	3.83543	4.95104	7.6033	4.51243	5.73025	7.23986	8.47055	5.52609	6.43257	5.33101	4.41217	6.78132	3.11085	4.89176
ENSG00000168569	0.878516	2.57014	2.86978	1.23852	0.897654	0.662058	0.877304	0.844262	1.42608	1.87996	0.890217	0.727117	1.54967	1.55608	1.71219	0.64584	1.55542	0.533647
ENSG00000168575	26.7822	33.1833	37.3072	28.2044	22.1421	29.1305	21.9618	23.7849	25.9287	29.3594	24.6293	26.8064	27.3969	22.5343	24.4316	22.6044	23.6113	22.68
ENSG00000168591	20.0804	10.6232	9.35337	21.477	6.93641	7.36899	10.9663	10.2185	8.37498	6.51987	11.5189	13.4274	6.46181	8.76015	5.59753	10.3334	5.28844	5.33647
ENSG00000168610	152.259	190.105	269.946	202.357	188.725	204.777	114.459	152.695	230.558	227.396	109.766	131.463	238.912	206.181	215.274	143.054	185.562	156.625
ENSG00000168612	7.53013	8.88126	6.72273	7.09333	4.18905	3.77085	6.87221	5.3567	3.6041	3.03994	5.58409	3.97491	3.68411	4.00546	4.54388	5.32818	3.73302	3.73553
ENSG00000168614	14.232	20.1328	10.7085	15.1155	12.6216	8.20376	10.2645	7.97682	11.1494	6.11988	8.30869	6.88337	5.81855	17.7796	9.81214	11.3022	9.27033	7.38211
ENSG00000168615	3.58936	1.02806	1.19574	1.12592	2.09453	2.10131	3.30451	2.62012	2.67066	1.87996	2.96739	2.42372	2.10521	3.31387	1.9756	2.09898	1.92873	1.60094
ENSG00000168646	3.51406	0.628256	1.56775	4.95407	3.69942	6.16002	6.75524	21.2521	2.54102	3.99992	5.85385	9.88879	4.26889	1.84424	1.9756	5.81256	2.83087	4.62494
ENSG00000168653	21.9127	27.4148	17.3781	26.8815	15.6681	10.3339	18.9498	13.3044	19.9651	13.8397	18.3708	14.1545	14.8242	23.7446	13.4999	18.0835	14.5899	9.16093
ENSG00000168672	26.2802	25.0731	23.4631	34.397	10.6902	14.997	30.4717	37.6716	14.546	14.9597	29.7548	38.2463	16.8124	12.1317	14.1585	20.6669	4.79071	11.0287
ENSG00000168675	8.53415	4.08366	4.83612	6.7274	9.13975	6.56301	6.87221	8.03505	7.00076	9.27982	5.44921	6.54405	8.91788	13.5148	16.4633	7.91154	28.7131	21.4348
ENSG00000168679	0.351406	0.171343	0.345437	0.197037	0.16321	0.345421	0.146217	0.203787	0.181501	0.239995	0.134881	0.242372	0.0584779	0.0864489	0.131707	0.48438	0.062217	0.0889411
ENSG00000168685	1327.89	1375.85	1228.4	985.381	1450.47	1224.43	1372.31	956.753	1544.19	1156.46	1225.26	775.931	1121.23	1096.4	898.107	1113.27	1034.11	949.09
ENSG00000168701	21.737	17.02	15.8635	15.6222	13.4104	15.4576	17.9555	16.0992	15.4017	15.2397	18.5327	13.3305	16.637	13.6013	13.5658	11.948	11.6657	10.0503
ENSG00000168710	24.2972	26.5581	23.4897	23.3911	25.2975	25.1582	19.4177	16.3612	21.9876	23.5195	19.6927	21.5227	25.9057	31.5538	28.5145	20.1825	38.8545	25.615
ENSG00000168724	46.3103	42.4644	35.7926	45.3748	30.1122	28.6988	34.7412	28.3264	34.2778	31.5994	34.5836	29.2301	32.8646	36.9425	29.634	31.3232	30.6419	22.1463
ENSG00000168734	0.451808	0.285571	0.345437	0.197037	1.44169	0.949909	0.555626	0.6987	0.311145	0.0399992	0.242787	0.290847	0.350868	1.95951	0.856093	0.48438	2.70644	2.49035
ENSG00000168758	19.3524	3.74098	3.08236	24.5733	7.15403	9.90208	23.1316	41.1068	5.65247	4.07992	17.103	20.6986	5.35073	6.59893	4.21461	16.9533	5.47509	8.71623
ENSG00000168763	4.19177	3.85521	2.97607	4.72888	2.01292	1.87103	3.45073	4.16309	2.20394	1.91996	2.94041	3.49016	1.43271	2.62228	1.77804	2.58336	2.02205	1.86776
ENSG00000168765	0.326306	1.14228	0.690874	0.0281481	0.462428	0.546917	0.175461	0.0291125	1.03715	0.399992	0.269763	0.193898	0.672496	0.77804	0.724386	0.32292	0.684387	0.0889411
ENSG00000168769	48.4439	27.1864	44.6145	25.5303	103.448	96.9771	47.2867	87.9488	78.5382	105.518	46.2373	71.9846	87.483	115.409	176.421	86.2196	167.301	129.142
ENSG00000168778	1.95783	0.456914	0.239149	1.29481	0.16321	0.143926	0.965034	0.34935	0.259287	0.199996	0.917193	0.43627	0.116956	0.23053	0.39512	1.13022	0.0933254	0.266823
ENSG00000168781	8.48395	2.31312	1.99291	4.47555	1.14247	1.26655	4.12333	2.18344	1.42608	1.11998	4.58597	2.61762	1.28651	0.979754	1.44877	3.39066	1.02658	1.24518
ENSG00000168785	9.91468	27.6147	20.0885	11.4844	25.4879	24.0931	8.97774	16.6232	33.2147	37.1993	9.38774	15.2695	30.5255	39.4207	46.69	20.344	23.8291	22.3242
ENSG00000168792	1.98294	2.5987	1.70061	1.99852	3.10099	2.24524	2.57342	2.85302	3.7856	2.27995	2.88646	2.03593	2.74846	2.824	2.04145	3.39066	3.35972	2.04565
ENSG00000168795	45.0302	24.7876	23.8351	36.7615	21.1629	18.0771	25.6465	24.5418	23.8026	21.1196	29.8088	29.1816	22.8356	19.4222	19.5584	22.9273	20.2827	18.055
ENSG00000168802	3.96587	2.94138	2.63063	3.06815	3.72662	3.16636	3.68467	2.73657	3.9671	3.07994	3.93854	3.15084	3.65487	4.00546	2.89754	2.26044	4.69738	3.73553
ENSG00000168803	3.79017	1.62775	1.8069	4.16592	1.11527	0.863554	1.98855	2.15432	1.21865	1.19998	1.86136	2.03593	1.37423	1.12384	0.921946	2.09898	1.24434	0.355764
ENSG00000168806	9.91468	13.6788	9.3268	15.3689	9.05814	7.39778	8.56833	13.1006	9.61956	9.11982	8.5245	11.6339	9.61962	8.76015	8.23166	9.6876	9.5503	7.38211
ENSG00000168807	6.25001	2.48447	3.40122	5.2074	23.475	18.9694	19.4177	33.7123	23.4137	17.3197	28.1093	31.363	20.7889	12.5927	8.56093	15.1772	26.5978	18.8555
ENSG00000168811	0.175703	0.542585	0.345437	0.0562962	0.244815	0.11514	0.321678	0.174675	0.388931	0.159997	0.43162	0.145423	0.380107	0.288163	0.263413	0.16146	0.466627	0.622588
ENSG00000168813	24.8745	31.0987	34.278	24.1229	18.8235	17.1847	17.2829	18.3118	22.6617	23.9595	20.9066	19.1474	24.8824	23.2259	22.7852	20.8283	18.1985	14.8532
ENSG00000168818	8.28315	4.02655	4.49068	9.8237	4.05304	3.25272	6.28734	5.03646	3.34481	3.83992	5.28735	4.26575	4.56128	5.59036	4.01705	6.61986	4.97736	4.00235
ENSG00000168824	0.502009	0.713927	0.239149	0.506666	1.79531	1.06505	1.05276	0.989824	1.42608	0.759985	1.34881	0.630168	0.84793	1.52726	1.11951	0.96876	1.30656	0.80047
ENSG00000168826	8.23295	5.05461	3.93267	7.99407	3.86263	3.51178	4.94214	3.87196	4.12267	2.99994	5.42223	4.89592	3.50868	3.7173	3.16096	4.0365	2.98641	1.86776
ENSG00000168827	42.1938	43.1212	53.2504	46.0222	32.6964	39.1765	43.1341	43.9307	38.8413	51.839	40.8151	42.4151	47.2794	35.444	42.2778	41.1723	33.0061	34.776
ENSG00000168872	34.7892	59.9699	54.207	44.4177	30.8194	31.1167	28.6878	22.3584	32.022	33.8393	26.9223	25.7399	38.3323	41.4954	35.0339	26.9638	30.4241	27.8386
ENSG00000168876	12.2239	10.2234	10.8945	9.79555	6.90921	7.85834	7.66178	6.60853	9.25656	9.03982	10.0352	8.9193	10.2044	7.31934	6.65118	7.42716	7.06163	5.60329
ENSG00000168883	29.3926	34.9539	34.7297	29.274	22.3597	20.2072	23.3655	18.108	27.3548	23.7995	24.7103	18.4203	25.701	30.4588	18.834	21.4742	21.4026	16.3652
ENSG00000168884	87.6257	98.7219	57.6348	67.6399	162.448	138.14	92.6433	58.7199	148.209	120.198	105.828	72.13	144.119	160.046	139.214	80.5685	192.313	140.349
ENSG00000168887	3.89057	4.76904	4.0921	2.9274	2.88337	2.41795	2.54418	1.48474	4.09674	3.39993	2.50879	2.37525	3.15781	2.24767	2.76584	2.4219	1.74207	2.31247
ENSG00000168890	2.30924	5.45441	4.19839	2.19555	5.73954	6.10245	3.27527	2.18344	6.71555	5.71989	3.61482	3.00542	7.89452	3.25624	2.83169	2.26044	2.83087	4.62494
ENSG00000168894	15.2611	5.22595	4.06553	9.20444	7.04522	5.29646	11.6974	6.02628	8.24534	4.59991	11.0873	7.22269	6.98811	6.5413	3.02925	6.13548	5.8795	4.09129
ENSG00000168899	1.50603	2.42735	1.51461	2.19555	1.03366	1.23776	1.25747	1.19361	2.0743	1.83996	1.80741	1.16339	1.95901	1.98832	1.71219	0.96876	1.21323	0.711529
ENSG00000168904	1.68173	1.54208	1.19574	1.21037	0.924855	0.662058	1.25747	1.28095	1.08901	1.03998	1.34881	1.84203	1.02336	1.32555	1.31707	0.48438	1.0888	0.80047
ENSG00000168906	731.979	1016.98	1038.54	782.715	839.333	998.009	787.965	889.532	861.534	1064.62	805.35	766.72	1031.46	704.673	949.933	892.389	806.767	919.918
ENSG00000168917	0.301205	0.0571142	0.186004	0.0844444	1.41448	0.719628	0.321678	0.727812	1.34829	0.479991	0.620454	1.16339	0.467823	1.12384	0.19756	0.48438	0.715495	0.622588
ENSG00000168918	8.33335	6.93937	8.50306	9.23258	5.0595	4.31777	6.34583	5.70605	7.15633	4.9999	7.49941	7.07727	5.81855	6.05142	4.01705	5.00526	6.62611	3.64659
ENSG00000168924	41.9177	70.9358	67.307	47.9363	103.04	90.9034	66.1487	63.2032	107.189	95.4381	70.7048	57.4907	103.506	101.289	86.2019	55.3808	116.377	78.446
ENSG00000168936	2.40964	9.79508	6.5633	2.87111	3.94424	3.10879	1.46217	1.60119	4.84868	3.71993	1.69951	1.40576	4.56128	5.01403	3.35852	2.09898	4.4174	3.20188
ENSG00000168939	0.200804	0.314128	0.13286	0.140741	0.190411	0.143926	0.175461	0.203787	0.20743	0.159997	0.350692	0.0969489	0.263151	0.23053	0.263413	0.32292	0.124434	0.177882
ENSG00000168944	36.3705	20.5897	22.4003	39.4637	3.48181	3.56936	10.7908	6.17185	6.01547	7.27986	10.6287	9.35557	6.2279	7.46342	7.30971	15.9845	3.04863	3.29082
ENSG00000168958	20.0051	15.7635	15.0132	19.3659	15.5865	12.2912	16.5226	17.2055	16.1018	15.8797	14.756	16.3844	14.8534	19.1628	13.1048	17.5991	15.772	13.0743
ENSG00000168961	2.66065	1.97044	1.30203	1.88592	3.3186	4.11627	2.10553	2.64924	2.8003	5.39989	1.42974	3.24779	4.73671	4.72587	9.08775	2.4219	3.39082	4.536
ENSG00000168970	2.30924	1.22796	1.67404	2.28	1.14247	1.43926	0.789573	2.06699	0.907506	1.31997	0.971146	2.18135	1.28651	0.749223	0.921946	0.8073	1.21323	1.24518
ENSG00000168993	0.903616	0.171343	0.265721	0.394074	1.36008	0.834769	1.43293	2.0961	0.20743	0.51999	0.377668	0.824066	0.409345	0.77804	0.658533	0.64584	2.11538	0.80047
ENSG00000168994	0.376507	0	0.13286	0.112592	7.75246	3.59814	1.14049	2.47456	0.726005	0.399992	0.323715	0.921015	0.438584	11.0078	2.30486	1.29168	21.3715	9.24987
ENSG00000169016	23.7952	16.9058	20.3011	28.6266	16.6474	16.0909	22.9561	26.4341	20.0948	22.4396	25.8972	30.9267	21.286	18.0966	15.2121	22.4429	17.2963	13.608
ENSG00000169018	31.4509	24.3306	28.6181	35.5511	25.1071	22.913	26.6115	28.8796	27.6141	28.5594	25.9782	26.4671	26.4613	24.3786	22.2584	29.2243	24.0157	18.144
ENSG00000169019	2.05824	1.31363	0.690874	1.80148	0.299218	0.633273	1.11125	0.727812	0.674147	0.679987	1.0251	0.727117	0.584779	0.979754	0.658533	1.13022	0.40441	0.533647
ENSG00000169020	1.28012	1.08517	1.22232	1.18222	1.25127	0.805983	0.906547	0.902487	0.855649	0.559989	1.24091	0.87254	0.730974	1.03739	1.11951	1.13022	0.684387	0.533647
ENSG00000169021	26.0543	33.6974	31.1956	32.2015	30.1938	26.7414	29.2435	30.801	33.2925	31.1194	27.273	29.2786	31.8412	36.5102	27.0657	26.4794	29.6775	27.216
ENSG00000169026	0.451808	0.342685	0.13286	0.478518	0.0272016	0.0863554	0.409408	0.407575	0.0777862	0.0399992	0.404644	0.242372	0.029239	0	0.0658533	0	0.062217	0
ENSG00000169032	37.3997	36.0391	22.0814	34.1437	46.27	27.1732	42.6077	32.8098	41.0452	26.6395	39.5742	29.9572	28.3326	42.4464	23.7072	29.8701	45.7295	28.1943
ENSG00000169045	599.348	491.639	517.013	580.527	449.888	447.983	502.198	543.152	462.517	482.39	537.988	567.345	488.934	466.334	455.639	597.563	442.238	480.993
ENSG00000169047	1.60643	4.71192	8.98136	2.2237	3.04658	4.95104	1.14049	1.07716	3.03366	4.31991	1.32184	1.45423	5.46769	3.02571	4.34632	1.45314	2.73755	4.00235
ENSG00000169057	41.7922	27.7575	21.7094	60.5185	19.0139	13.2987	34.0686	31.3833	22.0394	16.2397	26.9223	32.4779	14.1224	20.546	15.7389	32.9378	17.4519	13.1633
ENSG00000169062	8.10744	3.45541	3.10893	7.06518	3.4002	2.64823	5.02987	4.13397	3.88931	3.39993	5.26037	5.52609	3.4502	3.42914	3.02925	3.87504	3.14196	3.29082
ENSG00000169071	1.15462	0	0.0797162	0.112592	2.61136	6.50544	6.34583	6.57942	5.26354	4.51991	11.1952	8.67693	8.04072	1.03739	1.51463	2.74482	1.77318	4.09129
ENSG00000169084	1.65663	1.54208	1.54118	2.11111	1.08807	1.1514	1.52066	1.01894	0.82972	0.879983	1.53765	1.06644	1.28651	1.29673	1.11951	0.64584	1.39988	0.711529
ENSG00000169085	0.351406	0.0571142	0.451725	0.197037	0.108807	0.460562	0.204704	0.203787	0.181501	0.799984	0.0539526	0.242372	0.643257	0.0576326	0.39512	0.16146	0.0311085	0.0889411
ENSG00000169087	3.08735	2.62725	3.10893	3.94074	1.30568	1.29533	1.95931	2.24166	2.8003	2.35995	2.13113	3.34474	1.95901	1.98832	1.64633	2.90628	0.964363	1.33412
ENSG00000169093	15.7882	8.31011	10.7351	15.5941	12.9208	19.6315	28.0737	58.749	10.6049	10.4798	23.8201	31.6538	15.1165	11.5553	8.29751	15.9845	12.039	14.2306
ENSG00000169100	201.933	280.402	259.157	167.735	269.786	269.976	259.36	203.991	241.267	246.235	242.517	167.964	275.139	322.685	292.981	181.158	289.744	278.652
ENSG00000169105	4.59338	5.45441	2.12577	4.47555	7.29004	5.35403	9.8258	10.364	5.65247	3.95992	9.63053	7.61049	6.02323	7.95329	4.01705	6.94278	9.73695	4.9807
ENSG00000169118	10.5171	3.05561	2.20548	9.65481	5.52193	4.00113	9.1532	5.64782	5.41911	4.8399	7.25662	5.67151	3.27476	5.47509	4.41217	6.61986	6.53278	5.24752
ENSG00000169122	0.276105	0.485471	0.90345	0.140741	1.95852	0.662058	0.643356	0.786037	0.259287	0.51999	0.107905	0.0969489	0.643257	1.29673	0.987799	0.32292	2.2087	0.889411
ENSG00000169131	8.15764	4.96893	4.54382	6.10814	2.31214	2.18767	4.7082	3.23149	2.4373	2.67995	5.39526	3.87796	2.22216	3.65967	2.37072	1.93752	1.99094	1.68988
ENSG00000169136	11.8474	8.4529	7.28075	12.9481	12.676	8.72189	14.2416	10.8881	7.02669	6.83986	10.7366	9.16167	6.19866	14.2641	7.70483	12.4324	18.9451	11.2955
ENSG00000169139	12.1235	9.96643	9.06108	12.7511	6.61	4.46169	8.50984	5.24025	7.28598	7.67985	7.06778	6.2532	5.99399	8.27027	7.0463	8.39592	8.21264	5.69223
ENSG00000169155	42.7461	25.5586	22.294	31.9481	42.1625	35.2618	36.8467	32.4895	41.5379	33.1993	34.152	35.6772	31.5488	43.3685	27.5267	31.6462	48.9648	29.6174
ENSG00000169180	128.113	230.97	149.468	209.197	95.9129	84.398	94.9827	76.1	105.737	80.8384	82.8711	79.692	97.2488	124.141	103.916	105.595	88.5658	82.5373
ENSG00000169188	7.93174	7.08216	6.27101	9.17629	6.96362	5.15254	6.34583	7.07433	7.72677	5.75989	6.3664	6.39863	6.2279	6.57011	5.92679	6.4584	7.18606	4.9807
ENSG00000169189	12.9769	19.2189	15.4649	14.4963	11.8055	7.88712	9.32866	7.04522	10.9938	8.83983	8.95612	7.61049	9.12256	14.7539	9.61458	9.36468	12.039	8.4494
ENSG00000169193	0.602411	0.485471	0.292293	0.45037	0.489629	0.431777	0.555626	0.436687	0.700076	0.239995	0.593478	0.43627	0.614018	0.691591	0.526826	0.8073	0.311085	0.355764
ENSG00000169194	27.4599	1.02806	5.81928	2.39259	338.851	548.903	188.591	163.059	30.5441	24.5195	6.12362	10.9068	44.8818	82.184	76.1922	50.6984	195.175	199.406
ENSG00000169203	6.02411	6.82515	10.1505	7.96592	6.01156	8.49161	8.18817	9.66534	6.11918	8.75983	7.55336	9.45252	8.06995	4.29363	7.96825	10.4949	4.60406	8.89411
ENSG00000169213	0.376507	0.799599	1.24889	0.478518	0.680041	1.58318	1.19898	1.51385	1.27051	1.51997	1.86136	1.26034	1.75434	0.461061	0.460973	1.13022	0.466627	1.15623
ENSG00000169217	56.3505	46.6909	48.68	63.1081	46.8956	46.5743	55.3871	68.3561	55.4357	46.0791	62.9626	68.3005	57.5715	41.0056	40.9607	42.6254	47.5027	39.6677
ENSG00000169220	3.08735	3.19839	0.983167	2.87111	2.17613	1.26655	2.13477	0.989824	2.46323	0.479991	1.18696	0.824066	1.22804	2.96808	1.90974	0.8073	1.71097	2.13459
ENSG00000169221	26.983	13.4789	10.8945	23.8133	21.1901	17.8756	22.9561	23.1153	22.7395	16.1597	24.3596	23.0254	18.8299	18.1254	11.9194	16.4689	18.8517	13.4301
ENSG00000169223	61.3204	31.0416	26.4658	52.834	29.1601	28.8715	51.0006	43.2903	30.3107	28.2394	47.1815	46.3901	32.3091	32.4471	24.9584	35.6827	28.5576	24.0141
ENSG00000169224	2.18374	0.0571142	1.38175	0.112592	0.0272016	0.0575702	2.51494	1.92142	0	0.0399992	0.0809288	0	0.0877169	2.27649	0.0658533	0.16146	0.0933254	0.266823
ENSG00000169228	0.376507	0.68537	0.345437	0.759999	0.244815	0.172711	0.350921	0.291125	0.103715	0.0799984	0.242787	0.242372	0.116956	0.345795	0.19756	0.32292	0.186651	0.177882
ENSG00000169230	15.4117	26.3868	13.2063	17.677	16.457	11.514	17.1951	8.82108	19.4984	12.0398	16.9951	11.6823	17.1925	23.1683	11.5243	12.9168	14.3099	11.6513
ENSG00000169231	1.58133	1.999	2.33834	1.74518	1.11527	0.575702	1.02352	1.22272	1.37422	0.839983	1.15998	0.969489	1.31575	0.922121	0.921946	1.45314	1.36877	0.80047
ENSG00000169239	4.59338	1.88477	2.20548	3.26518	1.06086	1.41047	2.66115	2.0961	1.84094	1.51997	2.1581	2.71457	1.49119	1.38318	1.44877	2.26044	1.24434	0.978352
ENSG00000169241	6.17471	7.73897	3.98581	4.47555	8.78613	9.00974	10.0305	5.8225	6.63776	5.83988	8.14684	4.60507	8.59626	7.40579	4.21461	4.8438	6.62611	6.93741
ENSG00000169245	3.11246	0	0.13286	0.591111	0.0272016	0.0863554	1.28671	0.174675	0	0.0399992	0.0269763	0	0	1.412	0	0.16146	0	0.0889411
ENSG00000169246	27.2089	41.3221	49.7695	41.9407	41.2105	44.5018	38.4844	43.5232	35.9113	43.5191	38.2254	49.0561	38.7416	35.4728	62.0338	55.8651	32.8817	57.5449
ENSG00000169249	10.0402	4.22645	5.4207	11.1748	3.48181	3.77085	5.46853	5.44403	3.70781	3.15994	5.66502	7.27117	3.9765	3.57322	3.29266	5.97402	3.60858	3.64659
ENSG00000169251	50.8786	68.8797	68.7685	50.4133	44.6107	41.6233	45.3566	40.0588	52.3761	57.1589	42.6765	36.4043	55.6125	59.5633	45.8997	48.7609	48.1559	36.6437
ENSG00000169252	0.803214	0.0285571	0.0797162	0.422222	0.244815	0.259066	1.08201	1.36829	0.388931	0.479991	1.51067	2.85999	0.350868	0.259347	0.19756	0.48438	0.0311085	0.0889411
ENSG00000169258	3.79017	2.85571	1.19574	0.788147	32.0979	27.9216	14.6217	23.9013	24.0619	19.0396	16.6983	18.905	25.4964	20.7765	15.278	9.36468	36.8947	24.192
ENSG00000169288	8.45885	5.59719	4.99555	9.23258	2.23053	2.36038	5.14685	4.30865	2.35952	3.15994	4.55899	5.08982	2.57303	4.17836	2.89754	5.48964	2.51979	2.66823
ENSG00000169299	12.2741	12.2224	6.80245	7.85333	9.16695	6.27516	11.6389	7.9186	11.0975	7.99984	13.5151	7.94981	8.62549	11.9299	8.69263	8.71884	11.2924	7.47105
ENSG00000169359	14.9348	3.45541	3.77323	12.7511	5.68514	4.49048	8.18817	8.29706	4.40789	4.51991	7.47243	8.77388	4.15193	4.63942	2.9634	6.4584	5.66174	3.73553
ENSG00000169371	10.1406	5.62575	6.64302	7.34666	3.15539	2.50431	6.37507	7.07433	4.77089	4.03992	8.47055	6.39863	4.15193	2.56465	3.02925	3.71358	2.98641	1.77882
ENSG00000169372	4.24198	3.34118	3.21522	2.67407	14.0632	8.80825	4.50349	5.96806	5.47097	2.99994	2.23903	3.97491	3.53791	13.169	9.35116	5.6511	23.7669	16.1873
ENSG00000169375	70.7582	57.3998	45.5445	85.7673	60.7684	63.3848	56.7615	55.2846	66.6887	57.8389	53.6288	53.7582	64.121	50.6014	43.5949	45.8546	53.2888	50.2517
ENSG00000169379	11.5713	1.68487	1.64747	4.08148	2.20333	1.87103	6.49205	4.54155	3.13738	2.31995	6.3664	5.38066	2.42683	1.87306	1.11951	5.16672	1.58653	1.42306
ENSG00000169398	7.85644	3.31262	5.04869	8.47259	0.816049	0.777198	2.2225	1.07716	0.596361	1.03998	1.0251	1.11491	0.584779	1.35437	1.31707	1.93752	0.559953	0.444705
ENSG00000169403	1.53113	0.599699	0.690874	1.15407	0.244815	0.604488	1.19898	0.34935	0.259287	0.639987	1.42974	0.921015	0.438584	1.84424	0.263413	0.16146	0.0933254	0.355764
ENSG00000169410	7.40463	4.71192	4.06553	6.55851	6.58279	5.49796	5.14685	4.71622	6.27476	4.31991	4.96364	4.07185	5.61388	6.05142	3.62193	3.55212	7.74601	4.18023
ENSG00000169429	213.504	9.13827	203.781	27.3318	75.7293	44.5594	212.424	157.964	24.9435	31.5194	51.7135	28.9877	27.0753	313.752	162.065	106.402	130.5	178.949
ENSG00000169442	10.5673	13.1934	6.61645	12.0192	31.4995	13.1836	23.5702	29.6656	23.3618	13.4397	19.8276	18.905	13.3037	29.796	11.5902	19.6981	31.6995	13.3412
ENSG00000169446	19.4026	17.6483	9.3268	19.957	14.0632	10.9383	19.8271	15.8081	17.6575	14.3597	17.2109	15.3664	11.6663	16.9152	10.2073	18.245	13.5633	14.5863
ENSG00000169490	3.13756	2.22745	2.39149	2.95555	1.76811	1.38169	2.19326	1.28095	2.28173	2.31995	2.21205	1.64813	1.87129	1.72898	1.64633	1.93752	1.0888	1.33412
ENSG00000169499	26.1798	13.9644	11.2931	25.1926	19.1499	19.027	33.4838	35.6337	23.1544	19.9996	37.6319	37.2769	21.4614	18.0678	18.4389	28.094	22.6159	20.6343
ENSG00000169504	22.0884	15.2495	45.4648	25.4459	13.0296	24.0644	24.5353	32.606	17.087	26.3195	20.475	17.984	21.2275	10.3739	12.2487	17.7606	3.51526	13.519
ENSG00000169508	65.7381	348.025	298.537	89.9614	225.692	213.096	43.7482	38.5158	313.816	348.873	33.9901	43.8694	287.565	214.278	311.684	144.345	169.666	166.32
ENSG00000169519	1.83233	1.14228	0.850306	1.52	1.06086	0.604488	0.994277	1.01894	1.03715	1.03998	1.24091	0.921015	0.964886	1.12384	0.921946	0.96876	1.0888	0.80047
ENSG00000169554	10.3665	2.08467	5.34099	2.42074	147.814	97.927	38.4259	72.8103	71.5893	56.7189	64.3924	107.516	60.6709	116.62	92.3921	64.584	298.113	245.477
ENSG00000169564	36.1195	46.5766	32.4711	54.5229	36.9942	29.4184	43.5435	39.069	40.6822	30.6394	40.7342	42.9484	34.5605	44.6076	35.4291	35.3597	37.7657	27.9275
ENSG00000169567	86.3706	96.3516	92.7365	94.1836	79.2927	71.9052	78.2262	69.1713	79.5494	78.7184	65.8221	58.2178	78.7405	97.4567	74.4801	87.5113	74.3182	65.2828
