PRRX2	ENSG00000167157	10.1504333346	2.9882366573	17.3126300118	5.7935940145	2.5344585914	0.0006738083	0.0119743452
HSF4	ENSG00000102878	77.501466445	30.2838349397	124.7190979502	4.1183389818	2.0420625835	0.000748822	0.0130784264
ZNF681	ENSG00000196172	18.3133674004	29.5641157788	7.0626190219	0.2388916034	-2.0655719482	0.0007923401	0.0137096046
ZNF682	ENSG00000197124	52.1519051292	78.4562732961	25.8475369623	0.3294515005	-1.6018619972	0.0008121994	0.0139880878
ZNF75D	ENSG00000186376	120.1320353923	70.0084556881	170.2556150964	2.4319293066	1.2821012919	0.0008288783	0.0142420358
SMAD7	ENSG00000101665	223.2913042988	108.8267015107	337.7559070869	3.1036124627	1.6339484245	0.0008669211	0.0146921866
GATA3	ENSG00000107485	987.4692023386	641.6157512582	1333.3226534191	2.0780703261	1.0552444788	0.0009612492	0.0158392987
FOXJ2	ENSG00000065970	985.5767887943	1347.6660293111	623.4875482775	0.4626424757	-1.1120303673	0.0009967806	0.0163884405
ZBED2	ENSG00000177494	751.4168602136	98.6345899034	1404.1991305239	14.2363762236	3.8315100593	0.0010571674	0.0171719048
ZNF75A	ENSG00000162086	110.655385537	154.706622405	66.604148669	0.4305190536	-1.215851006	0.0011562208	0.0183403518
ZNF639	ENSG00000121864	325.0638892525	445.9328252804	204.1949532245	0.4579051858	-1.1268791911	0.0011807393	0.0185903899
KLF10	ENSG00000155090	17063.0441059131	11399.8221893746	22726.2660224517	1.9935632017	0.9953493436	0.0011922035	0.018669617
ZNF662	ENSG00000182983	8.3367944451	15.4695005847	1.2040883055	0.0778362753	-3.6834135162	0.0014502756	0.0218393582
HLF	ENSG00000108924	111.8350014225	22.2155393548	201.4544634903	9.0681779215	3.1808126976	0.0014531171	0.0218599987
HSF2	ENSG00000025156	138.1368566876	193.6075302182	82.666183157	0.4269781401	-1.2277658846	0.0015360021	0.0227613154
ZNF32	ENSG00000169740	65.3358032583	93.3936168577	37.277989659	0.3991492236	-1.32499989	0.0017218374	0.0249997119
HOXA1	ENSG00000105991	8.9908603704	2.3590582518	15.6226624891	6.6224148883	2.7273573971	0.0017459422	0.0252009729
ZNF550	ENSG00000251369	267.9738549719	360.3736637605	175.5740461834	0.4871999922	-1.0374139847	0.0017442787	0.0252009729
ARNTL2	ENSG00000029153	15.7036455507	4.7934887057	26.6138023958	5.5520736628	2.4730267092	0.0017865622	0.0256934038
TFAP4	ENSG00000090447	248.4928032956	351.4789002908	145.5067063004	0.4139841856	-1.2723524377	0.001880499	0.0266442871
ZNF629	ENSG00000102870	57.601316277	83.4512806042	31.7513519499	0.3804777077	-1.3941161666	0.0019315887	0.0271353517
ESR2	ENSG00000140009	143.5040877475	91.662093177	195.346082318	2.1311544996	1.0916351861	0.0019855827	0.0277105318
ZNF239	ENSG00000196793	112.2148942007	170.8157100845	53.614078317	0.3138708863	-1.6717568798	0.002020136	0.0281135599
ZNF775	ENSG00000196456	55.8471114874	79.9420110586	31.7522119163	0.3971905572	-1.3320967702	0.0020568611	0.0284118279
ZNF671	ENSG00000083814	62.7057535387	88.7113253681	36.7001817092	0.4137034539	-1.2733310924	0.0021739587	0.0295765687
ZBTB10	ENSG00000205189	640.0226575439	871.8944931459	408.1508219418	0.4681195089	-1.0950512042	0.0021906736	0.0295835327
ZNF250	ENSG00000196150	92.9559584393	150.2659059761	35.6460109026	0.237219552	-2.0757051707	0.0021880391	0.0295835327
ZNF287	ENSG00000141040	13.2032040592	21.9603584716	4.4460496468	0.2024579723	-2.3043056411	0.0022319379	0.0300878532
DEAF1	ENSG00000177030	839.5218554918	1219.2787647814	459.7649462022	0.3770794337	-1.4070596282	0.0025153838	0.0330850875
PATZ1	ENSG00000100105	237.6676469001	324.1917490947	151.1435447056	0.4662165065	-1.1009280105	0.002536066	0.0332315736
CLOCK	ENSG00000134852	242.6747024113	161.3875714846	323.9618333379	2.0073530468	1.0052943756	0.0025926464	0.033742998
IRF3	ENSG00000126456	372.5658386544	505.3604212177	239.771256091	0.4744559448	-1.0756539618	0.0026563547	0.0342423239
FOXD2	ENSG00000186564	13.7796585262	6.0103074283	21.549009624	3.5853423275	1.8421108736	0.0026882497	0.034503847
MZF1	ENSG00000099326	148.4557037861	202.5429982378	94.3684093343	0.4659179046	-1.1018523225	0.0028012084	0.0356458564
THAP2	ENSG00000173451	985.1250633089	1489.9830397398	480.267086878	0.3223305729	-1.6333870609	0.0028319015	0.0358828239
ZNF667	ENSG00000198046	25.3192033923	41.5242531315	9.1141536531	0.2194898876	-2.1877736218	0.0028899013	0.0363782324
ZIK1	ENSG00000171649	65.8750445665	91.9272846121	39.8228045209	0.4331989647	-1.2068982999	0.0031876467	0.0394159673
ZFP62	ENSG00000196670	175.0537222848	244.0724630454	106.0349815242	0.4344405764	-1.202769239	0.0032061809	0.0395464449
ARID3B	ENSG00000179361	442.4713298229	294.4516184715	590.4910411744	2.0053924113	1.0038845681	0.0033593571	0.0409263317
ZNF232	ENSG00000167840	81.5757743534	120.0958167003	43.0557320065	0.3585115051	-1.4799086771	0.0035550605	0.042853904
TCFL5	ENSG00000101190	42.951941623	63.5319520285	22.3719312175	0.3521366888	-1.505792547	0.0039596676	0.0461950862
ZFP90	ENSG00000184939	84.7115593953	115.811674292	53.6114444987	0.4629191731	-1.1111677777	0.0040801904	0.0472108635
ZSCAN22	ENSG00000182318	41.7377001279	24.0610565939	59.414343662	2.4693156525	1.3041112679	0.0043198168	0.0493508356

