gene	CD45RA+Cyt-	CSF+	IFN+	IL17A+	IL17A+GMCSF+INF-
CYCS	3984.8687074319	4413.63466151798	4153.82560258364	4979.79789040531	4974.52914846693
SLFN12	8.7059205044564	4.744959477138	7.20776484566122	7.57218368493084	2.98889738396384
SNTB1	70.8235444651956	64.0280765551656	69.568230571087	32.5507164259151	83.9132602340205
MTBP	21.4329792712915	13.4400862134187	14.6414014851851	13.9922854704971	7.50512538962494
TEFM	70.3577149759408	77.0546526961586	93.9542398089627	74.5423603698854	85.0849296538235
MRPL13	200.59824191337	194.544464958459	215.191693996507	192.351929744567	188.972935638821
MALT1	1017.50103526728	2074.54271021765	1834.22823578513	1741.04515082084	1954.70264896251
ISG20	1454.34040142541	1543.04959655125	1380.53327596522	2188.28507114184	2491.11511823029
MBOAT1	40.8697242779823	77.493398683787	115.39892798475	90.5619031930725	113.06406976513
CXCR6	29.2948109671451	153.753314676017	96.7139890250232	165.023352168747	444.968570713664
CEBPB	872.488888928653	620.061401063991	648.139926614705	554.607066640113	252.845686262434
PAIP1	526.345047106927	413.91701138393	461.87476613422	460.561150800065	419.644145079482
C5orf34	14.2719724685168	6.36943337940032	7.67915280647607	11.2854580615971	6.04355862735835
SERHL	11.9974952856137	10.6349732766948	10.3635327712029	9.30695788562218	10.4282589141581
ZNF131	543.641912450589	541.402939877757	547.506797908887	540.276078222166	555.567172165432
DPAGT1	200.37907427677	179.150597242365	174.245313029924	173.302594007717	196.161321781241
BSG	1125.03727979011	1447.18330044268	1316.93500757562	1219.13228781169	1415.87303158116
HINFP	134.642671720899	126.042463635359	153.145083304794	119.200711129663	96.6848579877847
CERS6	180.428051996973	50.2318108390073	54.2999852105183	116.445669624824	95.8688497698759
COPRS	284.540215624132	248.173656366565	287.814474733927	318.914763078246	365.51517287098
TP53RK	92.4492281515248	93.950848798139	87.5606308526437	78.6648734209002	105.388494701954
B3GALT1	33.1849498510856	25.5527010397163	29.1425890611463	23.1297601930977	22.4496123094442
BPGM	65.0401910056854	80.1020153061539	57.0617389468105	64.8844058008955	42.0686968585267
POP7	164.885962211293	167.046706183945	177.085722258155	146.084986063551	155.252214292569
ALG14	19.7053884180688	14.7833054047808	14.4342688216538	18.6904916433394	6.95217260943875
SUCLG2	60.995033726166	44.2872827845917	37.9464975868564	49.9262180710461	43.0430747000377
STARD5	30.0956119603264	25.6992550593507	22.6712874930994	18.3823727282187	4.93765306698596
RCAN2	0.26652025451794	6.54822612336394	23.6476779660352	3.13524819500565	4.5162280056611
IL16	227.380555421841	280.57236621968	174.221270573833	194.735944223638	173.870079095399
GNB2	231.792221971314	221.681963522111	205.596459757333	198.85163611777	206.972083802034
CCDC11	11.8847480435294	12.0021928172918	7.27656376888652	6.53997954122972	3.47608630471937
FAM195A	136.563828118109	77.0489725481482	105.614560467503	98.1031459493098	102.306991553818
C2CD2L	138.391296612004	98.1536128389672	89.5022090463047	105.548605274011	75.4995208623152
GNG12	0.902042048145676	8.65957147326599	6.89606552930079	5.15238413488284	38.9603518056504
PRSS27	10.8072091597836	11.2975336705285	7.48846014573593	7.20391383431765	9.51964493207772
CLP1	264.661751285492	349.77747318784	307.337862604675	277.61702715996	289.528463087909
RSPH9	6.28886275017697	9.23158424568241	5.93971766186425	7.04964231909656	6.95217260943875
MYEOV2	148.857307016647	153.475915637456	149.841396346473	139.052888452088	147.45719156048
GTPBP2	285.647466857448	369.665576368308	412.393035453469	289.073207121064	404.119863474736
FGGY	9.8837229777847	6.14676834151788	8.07958875590994	8.60438782863195	2.50170846320831
IL17D	57.1545928383503	34.527090212984	39.1320315540345	38.6903654168071	28.7173044198354
TCEAL1	11.6674966644443	8.27909409535458	8.07530410077718	5.22308059850967	0.97437784151106
ZNF24	1454.19563988218	1485.01609068881	1485.33091260862	1395.24505209484	1379.56471244779
MANEA	76.0350619811855	64.3058261190145	69.394093957697	80.0423474144341	81.4773156302428
AGXT	8.91428647587626	8.16823754790322	7.04862263945339	5.40077622983255	1.46156676226659
AFF1	853.665081489918	1609.97739144271	1417.98264477598	1226.47562742272	1467.50164815703
FIBP	113.818890988809	148.363716717168	170.541262162807	149.443564833281	159.926811921832
CARNS1	62.3903374638675	38.9401890592845	44.8988990588924	34.8713051612469	40.7118159103805
